time,elapsed_time,temperature_C,OD_135_V,OD_Ref_V,OD_90_V,peltier_duty,peltier_forward,ring_light_R,ring_light_G,ring_light_B,ekf_od_est,ekf_growth_rate,ekf_doubling_time_s,ekf_od_std,ekf_growth_rate_std,ekf_doubling_time_std_s
2026-05-27 14:57:52,99311.49846625328,30.0,0.2568611111111111,1.0254305555555556,0.7136111111111112,5.066347992524834,0.0,0.0,0.0,0.0,0.25252204738847545,0.9999850760711958,inf,0.003686509093514103,4.688905937548927e-05,inf
2026-05-27 14:58:12,99331.49909377098,30.0,0.2527115384615385,0.8289711538461539,0.7784807692307693,5.066347992524834,0.0,0.0,0.0,0.0,0.25251915422951665,0.9999850839400743,inf,0.003686452630247788,4.688910034246468e-05,inf
2026-05-27 14:58:32,99351.49916481972,30.0,0.24750000000000003,0.7236153846153847,0.7487980769230769,5.066347992524834,0.0,0.0,0.0,0.0,0.25249266873725534,0.9999848797346345,inf,0.003686396442848069,4.688914346456727e-05,inf
2026-05-27 14:58:52,99371.49929976463,29.937,0.2601538461538462,0.8186057692307693,0.7419326923076923,5.066347992524834,0.0,0.0,0.0,0.0,0.2525235710970732,0.9999851918144954,inf,0.0036863389757636486,4.6889188788374214e-05,inf
2026-05-27 14:59:12,99391.49944663048,29.937,0.27998076923076926,0.7969038461538461,0.7726923076923077,5.831798256808239,0.0,0.0,0.0,0.0,0.2526442177358883,0.9999863098632791,inf,0.003686284020159226,4.688923619605214e-05,inf
2026-05-27 14:59:32,99411.49956059456,30.0,0.26673076923076927,1.0542884615384616,0.7352692307692308,5.089973636448115,0.0,0.0,0.0,0.0,0.252704578983385,0.9999868835169151,inf,0.0036862374733783584,4.68892853149029e-05,inf
2026-05-27 14:59:52,99431.49972009659,30.0,0.23903846153846153,1.2572307692307694,0.7213557692307693,5.094698719585866,0.0,0.0,0.0,0.0,0.2526393808364623,0.9999863272642667,inf,0.003686195306478883,4.688933594840486e-05,inf
2026-05-27 15:00:12,99451.49988675117,30.0,0.23503125,1.2919270833333334,0.6373541666666667,5.094698719585866,0.0,0.0,0.0,0.0,0.2525561909002408,0.9999856105376679,inf,0.003686149216778808,4.6889388260480716e-05,inf
2026-05-27 15:00:32,99471.50000834465,30.0,0.24653846153846154,0.7019807692307692,0.7648461538461538,5.094698719585866,0.0,0.0,0.0,0.0,0.2525253182761112,0.9999853656944463,inf,0.003686098046165461,4.6889442464445594e-05,inf
2026-05-27 15:00:52,99491.50012803078,30.0,0.2367692307692308,1.0042596153846153,0.749375,5.094698719585866,0.0,0.0,0.0,0.0,0.2524502805288672,0.9999847244016524,inf,0.003686045277375574,4.68894986218099e-05,inf
