time,elapsed_time,OD_135_V,OD_Ref_V,OD_90_V,temperature_C,CO2_ppm,peltier_duty,peltier_forward,ring_light_R,ring_light_G,ring_light_B
2026-02-25 03:56:58,217382.30919718742,0.2851339285714286,0.8023303571428572,0.7862857142857144,30.0,4840,9.445451092782607,0.0,0.0,0.0,0.0
2026-02-25 03:57:18,217402.3096497059,0.25559821428571433,0.7109107142857143,0.8039196428571429,30.0,4840,9.445451092782607,0.0,0.0,0.0,0.0
2026-02-25 03:57:38,217422.30972743034,0.2594423076923077,0.8267692307692308,0.7413557692307692,30.0,4840,9.445451092782607,0.0,0.0,0.0,0.0
2026-02-25 03:57:58,217442.31046819687,0.26758035714285716,0.7831160714285714,0.7185803571428572,29.937,4840,9.445451092782607,0.0,0.0,0.0,0.0
2026-02-25 03:58:18,217462.310536623,0.26816964285714284,0.7714910714285714,0.7420892857142858,30.0,4850,9.445451092782607,0.0,0.0,0.0,0.0
2026-02-25 03:58:38,217482.31090021133,0.29936538461538464,0.7434999999999999,0.7024326923076922,30.0,4820,9.445451092782607,0.0,0.0,0.0,0.0
2026-02-25 03:58:58,217502.31097912788,0.24141071428571428,0.8587142857142858,0.7134553571428571,30.0,4840,9.450176160148969,0.0,0.0,0.0,0.0
2026-02-25 03:59:18,217522.31104946136,0.25105357142857143,0.9006696428571429,0.7217232142857143,30.0,4820,9.450176160148969,0.0,0.0,0.0,0.0
2026-02-25 03:59:38,217542.31111884117,0.26508928571428575,0.7869910714285714,0.6979553571428572,30.0,4820,9.450176160148969,0.0,0.0,0.0,0.0
2026-02-25 03:59:58,217562.31149291992,0.26971428571428574,0.7340803571428571,0.6823928571428571,30.0,4820,9.450176160148969,0.0,0.0,0.0,0.0
2026-02-25 04:00:18,217582.31156420708,0.26889285714285716,0.7657142857142858,0.7730089285714286,30.0,4810,9.450176160148969,0.0,0.0,0.0,0.0
2026-02-25 04:00:38,217602.31165456772,0.2513482142857143,0.8035267857142857,0.6994821428571428,30.0,4820,9.450176160148969,0.0,0.0,0.0,0.0
2026-02-25 04:00:58,217622.31172537804,0.25655357142857144,0.7810892857142857,0.7351071428571428,30.0,4810,9.450176160148969,0.0,0.0,0.0,0.0
2026-02-25 04:01:18,217642.31184768677,0.2668482142857143,0.7648482142857143,0.687125,30.0,4810,9.450176160148969,0.0,0.0,0.0,0.0
2026-02-25 04:01:38,217662.31193113327,0.26324107142857145,0.7941071428571428,0.7092321428571429,30.0,4810,9.450176160148969,0.0,0.0,0.0,0.0
2026-02-25 04:01:58,217682.31200933456,0.25172916666666667,0.8583461538461539,0.68803125,30.0,4810,9.450176160148969,0.0,0.0,0.0,0.0
2026-02-25 04:02:18,217702.31579351425,0.2504,0.7769791666666667,0.6429431818181818,30.0,4790,8.701526091856337,0.0,0.0,0.0,0.0
2026-02-25 04:02:38,217722.3158609867,0.2597777777777778,0.7700454545454545,0.6904375,30.0,4790,9.44087593841969,0.0,0.0,0.0,0.0
2026-02-25 04:02:58,217742.31592583656,0.26609375,0.7751375,0.6981527777777778,30.0,4800,8.69222586347518,0.0,0.0,0.0,0.0
2026-02-25 04:03:18,217762.31598973274,0.2825138888888889,0.863875,0.71521875,30.0,4800,9.431575801390995,0.0,0.0,0.0,0.0
2026-02-25 04:03:38,217782.31607723236,0.26658333333333334,0.7704722222222222,0.7095277777777778,30.0,4790,9.431575801390995,0.0,0.0,0.0,0.0
2026-02-25 04:03:58,217802.3161406517,0.271828125,0.8066875,0.7351805555555555,30.0,4800,9.431575801390995,0.0,0.0,0.0,0.0
2026-02-25 04:04:18,217822.316218853,0.2722361111111111,0.7536818181818181,0.6646125,30.0,4780,9.431575801390995,0.0,0.0,0.0,0.0
2026-02-25 04:04:38,217842.31772565842,0.2624318181818182,0.8326818181818182,0.750075,30.0,4790,9.431575801390995,0.0,0.0,0.0,0.0
2026-02-25 04:04:58,217862.31780076027,0.25676923076923075,0.82515625,0.804548076923077,30.0,4780,9.431575801390995,0.0,0.0,0.0,0.0
2026-02-25 04:05:18,217882.3198068142,0.2864732142857143,0.9342321428571428,0.7625892857142856,29.937,4790,9.431575801390995,0.0,0.0,0.0,0.0
2026-02-25 04:05:38,217902.31988358498,0.2549732142857143,0.7773392857142857,0.7154375000000001,30.0,4800,9.431575801390995,0.0,0.0,0.0,0.0
2026-02-25 04:05:58,217922.31997418404,0.2639910714285714,0.8382321428571429,0.7732410714285713,30.0,4780,9.441025933645358,0.0,0.0,0.0,0.0
2026-02-25 04:06:18,217942.32008099556,0.2530480769230769,0.7465865384615384,0.7312788461538461,30.0,4790,9.441025933645358,0.0,0.0,0.0,0.0
2026-02-25 04:06:38,217962.32264089584,0.26852678571428573,0.7654285714285715,0.7820803571428572,30.0,4780,9.445751080319274,0.0,0.0,0.0,0.0
2026-02-25 04:06:58,217982.32271289825,0.2618125,0.7818392857142857,0.7524196428571429,30.0,4780,9.445751080319274,0.0,0.0,0.0,0.0
2026-02-25 04:07:18,218002.32280302048,0.2759553571428571,0.7650178571428572,0.7281607142857143,30.0,4780,9.450476140475857,0.0,0.0,0.0,0.0
2026-02-25 04:07:38,218022.32291340828,0.26231730769230766,0.7797884615384615,0.6945673076923077,30.0,4780,9.450476140475857,0.0,0.0,0.0,0.0
2026-02-25 04:07:58,218042.32299089432,0.26335714285714285,0.7970357142857143,0.7280267857142857,30.0,4780,8.701826048236464,0.0,0.0,0.0,0.0
2026-02-25 04:08:18,218062.32308125496,0.3055982142857143,0.7800625,0.6879464285714285,30.0,4780,9.441175984378445,0.0,0.0,0.0,0.0
2026-02-25 04:08:38,218082.32314276695,0.26129807692307694,0.7410673076923077,0.8173846153846155,30.0,4770,8.692525953779791,0.0,0.0,0.0,0.0
2026-02-25 04:08:58,218102.32321548462,0.2658365384615385,0.7434999999999999,0.6977884615384615,30.0,4770,8.687875880830857,0.0,0.0,0.0,0.0
2026-02-25 04:09:18,218122.32334303856,0.269,0.771673076923077,0.7292211538461538,30.0,4750,9.431875880830871,0.0,0.0,0.0,0.0
