time,elapsed_time,Eyespy_ref_raw,Eyespy_ref_V,Eyespy_sct_raw,Eyespy_sct_V,temperature_C,peltier_duty,peltier_forward,ring_light_R,ring_light_G,ring_light_B,pump_outflow_time_s,pump_inflow_time_s,ekf_od_est,ekf_growth_rate,ekf_doubling_time_s,ekf_od_std,ekf_growth_rate_std,ekf_doubling_time_std_s
2026-02-27 20:56:20,4530.058551311493,6,0.02748613292785604,299,1.9452137749780538,29.937,8.330856633832425,0.0,0.0,0.0,0.0,330.0,300.0,1.9396174966471147,1.0005541983423787,12510.798417970138,0.05222329678670936,0.00021982636223986672,4961.114762376081
2026-02-27 20:56:30,4540.05869269371,6,0.02741995443766056,289,1.9177864673748157,29.937,8.330856633832425,0.0,0.0,0.0,0.0,330.0,300.0,1.9448027435662858,1.0005541983423787,12510.843457888654,0.05222329678670936,0.00022208923777529855,5012.202137513847
2026-02-27 20:56:40,4550.058826684952,6,0.027655255736133377,281,1.9016536220982734,29.937,8.330856633832425,0.0,0.0,0.0,0.0,330.0,300.0,1.9203404748882893,1.0005541983423787,12510.827649175531,0.05222329678670936,0.0002243292881805965,5062.750127905991
2026-02-27 20:56:50,4560.0589509010315,6,0.02751554559016514,287,1.9085508914097578,29.937,8.330856633832425,0.0,0.0,0.0,0.0,330.0,300.0,1.9034491768526371,1.0005541983423787,12510.824964677076,0.05222329678670936,0.00022654719052685933,5112.803508684942
2026-02-27 20:57:00,4570.059081792831,6,0.02740524810650601,292,1.9040360477453107,29.937,8.330856633832425,0.0,0.0,0.0,0.0,330.0,300.0,1.9081829981208025,1.0005541983423787,12510.80885768635,0.05222329678670936,0.00022874358905904468,5162.366023243155
2026-02-27 20:57:10,4580.059208869934,6,0.02824304940946684,295,1.9105739310892056,29.937,9.105756636761383,0.0,0.0,0.0,0.0,330.0,300.0,1.9045091806753112,1.0005541983423787,12510.788276531532,0.05222329678670936,0.00023091909738177376,5211.455089411886
2026-02-27 20:57:20,4590.059341669083,5,0.02732114627521592,240,1.8882920010986664,29.937,9.105756636761383,0.0,0.0,0.0,0.0,330.0,300.0,1.9101185424907583,1.0005541983423787,12510.834807838077,0.05222329678670936,0.00023307430046149043,5260.113956739289
2026-02-27 20:57:30,4600.059477567673,6,0.027422711874752037,270,1.8800808130130924,29.875,9.124656750765993,0.0,0.0,0.0,0.0,330.0,300.0,1.8903724670915834,1.0005541983423787,12510.83242161723,0.05222329678670936,0.00023520975646348753,5308.306768722703
2026-02-27 20:57:40,4610.059605360031,5,0.027391460921048615,257,1.8978313547166357,29.937,9.124656750765993,0.0,0.0,0.0,0.0,330.0,300.0,1.8811116580463862,1.0005541983423787,12510.814226683258,0.05222329678670936,0.00023732599844014798,5356.0591647479305
2026-02-27 20:57:50,4620.059744119644,6,0.027360209967345197,265,1.8891435895870845,29.937,9.143556864995912,0.0,0.0,0.0,0.0,330.0,300.0,1.896406155834133,1.0005541983423787,12510.815419793684,0.05222329678670936,0.00023942353588486892,5403.397665471146
2026-02-27 20:58:00,4630.059876918793,5,0.02735239722891934,257,1.886745078890347,29.937,9.143556864995912,0.0,0.0,0.0,0.0,330.0,300.0,1.889899366986638,1.0005541983423787,12510.826456065108,0.05222329678670936,0.00024150285616450403,5450.329331722848
2026-02-27 20:58:10,4640.06002163887,6,0.0272898953215125,265,1.8849794000061038,30.0,8.387556864995926,0.0,0.0,0.0,0.0,330.0,300.0,1.8871270486351412,1.0005541983423787,12510.818700847349,0.05222329678670936,0.00024356442584173315,5496.852221614496
2026-02-27 20:58:20,4650.060147285461,6,0.02755552842799158,261,1.926160344248787,30.0,8.387556864995926,0.0,0.0,0.0,0.0,330.0,300.0,1.8852697173980355,1.0005541983423787,12510.825262954682,0.05222329678670936,0.00024560869189752454,5542.990882896508
2026-02-27 20:58:30,4660.0602695941925,6,0.027235206152531513,273,1.9009877010406813,30.0,8.387556864995926,0.0,0.0,0.0,0.0,330.0,300.0,1.9225379975671113,1.0005541983423787,12510.809752519166,0.05222329678670936,0.0002476360828627628,5588.738888792166
2026-02-27 20:58:40,4670.0603902339935,6,0.027399273659474473,268,1.8924405652027956,30.062,8.387556864995926,0.0,0.0,0.0,0.0,330.0,300.0,1.9030436795768486,1.0005541983423787,12510.77634542729,0.05222329678670936,0.00024964700986715844,5634.107157608259
2026-02-27 20:58:50,4680.060512304306,8,0.027750846888637958,383,1.9244337290566729,30.0,7.624956777191116,0.0,0.0,0.0,0.0,330.0,300.0,1.8935003632052272,1.0005541983423787,12510.810050796774,0.05222329678670936,0.0002516418676127109,5679.1429942166915
2026-02-27 20:59:00,4690.060634851456,5,0.027375835444196906,273,1.9035737174596392,30.062,7.624956777191116,0.0,0.0,0.0,0.0,330.0,300.0,1.9217170025940489,1.0005541983423787,12510.800804190985,0.05222329678670936,0.0002536210352782535,5723.805322236304
2026-02-27 20:59:10,4700.060758113861,6,0.027559664583628796,287,1.908793545873808,30.062,7.606356678078129,0.0,0.0,0.0,0.0,330.0,300.0,1.9053199263243454,1.0005541983423787,12510.793943806048,0.05222329678670936,0.00025558487736095244,5768.1228117194305
2026-02-27 20:59:20,4710.0608768463135,6,0.027206712635919568,279,1.8967711201549624,30.062,7.606356678078129,0.0,0.0,0.0,0.0,330.0,300.0,1.9085737554733904,1.0005541983423787,12510.795136916471,0.05222329678670936,0.0002575337444600476,5812.106033860645
2026-02-27 20:59:30,4720.060993432999,6,0.027589077245937895,281,1.913389274359605,30.062,7.587756579630328,0.0,0.0,0.0,0.0,330.0,300.0,1.9035036626828956,1.0005539142660262,12517.210448490197,0.03780829073200318,0.00025946258573181436,5861.644872378625
2026-02-27 20:59:40,4730.061123371124,6,0.02748613292785604,296,1.8913812497868192,30.062,7.587756579630328,0.0,0.0,0.0,0.0,330.0,300.0,1.907410842876563,1.0005543017681087,12508.494231050012,0.03113047716545264,0.00026136622046691563,5896.413070432039
2026-02-27 20:59:50,4740.061264038086,6,0.02739789494092873,294,1.900712416904382,30.0,7.56915645346637,0.0,0.0,0.0,0.0,330.0,300.0,1.904290214170739,1.000553174349256,12533.993449658177,0.027083753380708033,0.0002632394603349581,5962.911174729813
2026-02-27 21:00:00,4750.061408519745,6,0.02750083925901059,294,1.9151687404293056,30.0,7.56915645346637,0.0,0.0,0.0,0.0,330.0,300.0,1.9044319120686093,1.000552765189867,12543.282959981572,0.024301961367739478,0.00026507707828752513,6013.436317145872
2026-02-27 21:00:10,4760.061544895172,5,0.027339069616310527,285,1.8979770393096353,30.0,8.313156453466384,0.0,0.0,0.0,0.0,330.0,300.0,1.9070817962222815,1.0005538407758974,12518.900766880053,0.02224372097776721,0.00026687364201447673,6030.686133263607
2026-02-27 21:00:20,4770.061683654785,6,0.027563341166417434,282,1.9310901821955015,30.0,8.313156453466384,0.0,0.0,0.0,0.0,330.0,300.0,1.9066942635330997,1.0005524773711008,12549.79685697565,0.020646158377360044,0.0002686234946702456,6100.230790067402
2026-02-27 21:00:30,4780.061816692352,6,0.02754771568956572,292,1.961786431470687,30.0,8.313156453466384,0.0,0.0,0.0,0.0,330.0,300.0,1.9106652554692833,1.0005561562286571,12466.774872716134,0.019364161278655118,0.00027032095963322927,6057.81914486201
2026-02-27 21:00:40,4790.061952352524,6,0.02738364818262276,268,1.9250509353923155,29.937,8.313156453466384,0.0,0.0,0.0,0.0,330.0,300.0,1.9173223866599074,1.0005652371466134,12266.558559889863,0.018310586402496623,0.0002719600619420524,5900.305155265212
