time,CO2_ppm,O2_percent
1763053505.9604516,11740,20.83
1763053510.9605908,11720,20.83
1763053515.960604,11710,20.83
1763053520.9606948,11680,20.83
1763053525.960835,11670,20.84
1763053530.960854,11640,20.84
1763053535.9609816,11550,20.84
1763053540.9609923,11490,20.84
1763053545.9611433,11440,20.84
1763053550.9611676,11370,20.83
1763053555.9612448,11330,20.84
1763053560.9613817,11310,20.83
1763053565.9614096,11220,20.84
1763053570.9735854,11150,20.85
1763053575.965551,11070,20.84
1763053581.0082324,11070,20.85
1763053585.961794,11010,20.86
1763053590.9618275,11010,20.86
